,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
16890,-122.38,37.59,38.738278031491454,9.141753874779916,6.635957592671903,8.819352793994327,6.78358814568375,2.160659664151847,58.702414285867036,2.8108792554617206,-2.757026126574906,0.7728229247269429,0,0,0,0,1
16896,-122.36,37.58,29.607782990246136,10.206757223172717,8.100543667519434,10.48649476573763,8.193221249311575,1.6655013276128823,60.45943457430019,2.2849773155027595,-2.112477286983164,0.7122997714664846,0,0,0,0,1
16899,-122.34,37.59,34.95631566651123,8.884757863993228,6.651656225885625,9.157177826069221,6.877457470504418,2.118024580802242,58.9759535672363,2.301369280652675,-2.375549229563403,0.8769147840994318,0,0,0,0,1
16900,-122.33,37.58,31.908291024388724,9.678770672340269,7.440119127074225,9.721281501762714,7.452055736813343,1.88527773644552,58.08529981544841,2.590724037886349,-2.3215341499677202,0.7973438550882683,0,0,0,0,1
16901,-122.34,37.58,39.491211723208174,9.931339960386854,8.118677733561151,10.685821818542522,8.206564499749975,1.5765397806561317,58.505024169494746,1.9219810353662181,-1.7676866588727762,0.7934207431365307,0,0,0,0,1
16903,-122.36,37.59,16.267684048495404,9.84832208663015,8.326803814856557,10.323426350616643,8.25028157172922,1.4559552437855319,57.76023260273855,1.7713563142487578,-1.444035987262192,0.6045471089187914,0,0,0,0,1
16905,-122.35,37.58,21.045321857171547,8.165180244566514,6.526837832040327,8.035329695897234,6.558342540432391,1.178973275584025,58.599011669390485,1.7825467186296924,-1.6365650896954678,0.5183596419901148,0,0,0,0,1
16906,-122.34,37.57,31.142897273611784,9.85356377831307,7.841222220644068,10.17546566643658,7.854825574890034,1.7127488660222296,60.45348116318549,2.2699113802286632,-2.0137946170689154,0.7685469226257201,0,0,0,0,1
16919,-122.34,37.57,22.61908259169376,10.39525817140241,8.485634670353894,10.769618826716947,8.505776080720771,1.6225435857548245,55.85928948539087,2.1245341105010214,-1.8619746249923035,0.6587348523627591,0,0,0,0,1
16920,-122.33,37.57,34.196272856783104,9.791938064745594,7.853123584738397,10.247685724545226,7.989074583155478,1.2963276404456172,56.57839639437631,2.0179881024126103,-1.9256351375030116,0.7229887425507999,0,0,0,0,1
16921,-122.33,37.57,21.833262245114646,10.090237483028726,8.365012143327426,10.466079581714931,8.595865743805916,1.425615884141967,55.45349499358898,1.656135239276087,-1.6608739960207533,0.4667986931785629,0,0,0,0,1
16923,-122.33,37.58,22.61908259169376,9.931339960386854,8.104591448794517,10.574135086085835,8.177516944830678,1.404893072898759,55.26304635965916,1.9572586958825577,-1.7842395909213478,0.7606298805197879,0,0,0,0,1
16924,-122.31,37.6,27.293653712285593,10.159205884289442,8.084248199342246,11.067134530194961,8.11081844634869,1.5188256867230285,54.73709687319461,2.3317397764526393,-2.0756169329093663,1.0107908084743513,0,0,0,1,0
16925,-122.31,37.58,34.95631566651123,9.417862655675904,7.357513204696671,9.991256212363284,7.448532275319332,1.621438136644266,54.088140671223094,2.237501092355054,-2.1008920619151943,0.9217974696597434,0,0,0,1,0
16926,-122.31,37.57,35.715103134601705,8.618308774631508,6.4691115304541755,9.416204220635048,6.6779412884006195,1.6951925918929256,54.48887099631723,2.2151681141250585,-2.277908070970997,1.112520482160949,0,0,0,0,1
16927,-122.33,37.58,34.196272856783104,9.242603326872677,7.290801370241655,10.62433015494479,7.365274676936688,1.137334603741589,52.9031463064022,2.1179619038410835,-1.9713343274186323,1.2391948595950601,0,0,0,0,1
16928,-122.32,37.57,33.4349433561374,9.810552808801404,7.836436236984633,11.467035682599517,7.942939789044056,1.368963006569191,53.1365333953323,2.099578860876608,-1.9683372784216322,1.2637929799714238,0,0,0,0,1
16929,-122.32,37.57,26.519033079169297,10.234182277669941,8.264068157028083,11.675342220065204,8.404683825080067,1.3445821736560064,52.98624182834719,2.0501733111068603,-1.9419011640985495,1.0986890432486964,0,0,0,0,1
16931,-122.31,37.57,33.4349433561374,10.126068151692627,7.978406616583612,10.66218045407866,8.04619777883919,1.5410619318906562,55.56006932198572,2.3744885862200786,-2.1704510653749827,0.8744995880274706,0,0,0,0,1
16932,-122.32,37.56,34.95631566651123,7.502420250447751,6.04169375499308,7.844216792983266,6.309062201516906,1.1869177764548215,53.70851518011924,1.2928054040214214,-1.4518647622408418,0.578403695156203,0,0,0,0,1
16933,-122.33,37.57,16.267684048495404,9.518218310703544,7.904442106347944,9.941320020067531,7.9661694984486076,1.4981571795803124,55.17528201480044,1.7155305180860365,-1.5550274027793347,0.5946253442343004,0,0,0,0,1
16937,-122.32,37.56,21.045321857171547,9.663807223508563,8.038549792822552,10.220310556335,8.106117677439007,1.317418298458307,59.88375725935081,1.7231552237371812,-1.5630610077658866,0.6418016729624567,0,0,0,0,1
16944,-122.32,37.55,36.472665167173965,8.928877622555012,6.635957592671903,8.801346053591239,6.7454975088965,1.889785608479065,58.42062581985701,2.553929599757465,-2.458074236380374,0.7873855571210481,0,0,0,0,1
16945,-122.32,37.55,34.95631566651123,9.536003153726835,7.252832145855188,9.425121418328287,7.245707778147799,1.7828381811487983,59.32171173209464,2.6894269143623997,-2.393911163138354,0.782232844074519,0,0,0,0,1
16947,-122.32,37.54,27.293653712285593,10.357183361284122,8.013054505724094,10.668426370679782,8.11081844634869,1.9687767650915426,59.64128523236769,2.59975381348951,-2.4156816257159837,0.840450153929584,0,0,0,0,1
16948,-122.34,37.53,21.833262245114646,10.213306248835611,7.4798172545579575,10.326343522416042,7.56419236062479,2.5200346760684926,61.345401493776464,3.217448681810936,-2.996609360885104,1.0026266844257647,0,0,0,0,1
16949,-122.33,37.53,14.653156284114036,10.679826790076596,8.152374724859095,10.87779188808296,8.265314335720335,2.3852916603021366,59.821936110674244,2.8330898783382708,-2.6451551846350987,0.8438326438009729,0,0,0,0,1
16950,-122.35,37.53,21.833262245114646,9.548687658569579,6.828194776294776,9.546123310953885,7.026976225826835,2.6182978406525197,61.01809481543365,3.0490150552659108,-3.0515474177563258,0.9673395445868358,0,0,0,0,1
16951,-122.34,37.52,27.293653712285593,10.312947255997267,7.701343079716322,10.835381348498192,7.8410502221628064,2.383375688524337,59.766091220108,2.932590472612702,-2.8005206750106884,1.0635994659060024,0,0,0,0,1
16952,-122.33,37.53,20.255173792692997,9.205638928828646,7.151695238562871,9.239076079058405,7.171915412804713,1.6461804787112335,61.172607287873134,2.329973718930101,-2.105955040812049,0.7385804236556486,0,0,0,0,1
16953,-122.32,37.52,13.841070387868887,11.306547403561018,8.61555163103937,11.619474415827785,8.81904828243434,2.3112580468082697,61.795613425137624,2.921092492359379,-2.8248518494048365,0.8498756637482867,0,0,0,0,1
16954,-122.3,37.53,29.607782990246136,8.822828679898558,6.340002728088347,8.571678756857995,6.49486980760305,2.068358938891687,58.65246610261013,2.7801596055766655,-2.7549194331968736,0.8294882013240188,0,0,0,0,1
16955,-122.3,37.53,31.908291024388724,9.293612175818907,6.84200850140967,9.194808105278828,6.966002063024142,2.215794772984151,58.90391226250552,2.7562006363282605,-2.659244628611341,0.8415336084320524,0,0,0,0,1
16956,-122.3,37.53,30.37607472302157,8.37097763816753,6.02584390105236,8.176544868830716,6.010725169402799,2.0385629180281253,58.65913507908906,2.858866526959435,-2.588381131006206,0.9350125622826724,0,0,0,0,1
16957,-122.31,37.52,28.066618928875407,9.280389866441013,6.614765215250126,8.9523320706924,6.73997890732896,2.4149285186640603,61.135543918512795,3.096227123147025,-2.9944329743390607,0.8630400110886794,0,0,0,0,1
16958,-122.31,37.53,31.142897273611784,8.61198017210396,6.17706307002056,8.478270457518956,6.241725978949864,2.2041738474929295,58.73562475693685,2.859873584873863,-2.7024704528483494,0.9392555077000165,0,0,0,0,1
16959,-122.3,37.54,31.142897273611784,10.60740429326148,8.705518070409218,10.848074204260017,8.748408282979549,1.2236407402080287,57.39926398434976,2.086636538512597,-1.8438155827116138,0.5536343715542703,0,0,0,0,1
16960,-122.3,37.53,34.196272856783104,9.222077975737243,7.0868439912644225,9.70576866298328,7.249708400185273,1.7996029244864151,57.30131274639029,2.245288750919089,-2.213569015814778,0.9092305229948696,0,0,0,0,1
16961,-122.29,37.53,32.67229426642248,8.139555076781695,6.169863693829351,8.134822516472573,6.455486719245957,1.9499887629520436,58.36976661723511,1.8813513625208116,-2.0644716328223023,0.635801827262366,0,0,0,0,1
16962,-122.31,37.54,35.715103134601705,8.688694387948564,6.371784708301018,8.42077277722675,6.387509295349199,2.0963351209470007,59.31531795996134,2.7452325674017,-2.515014865286328,0.821892575507141,0,0,0,0,1
16963,-122.31,37.54,36.472665167173965,9.731020480634765,7.2031018534257685,9.642552583349234,7.368986199119802,1.8727717201602119,59.03465190367847,2.789578690783885,-2.731547409079602,0.8101259561501385,0,0,0,0,1
16964,-122.31,37.53,32.67229426642248,9.096758107169586,6.651656225885625,8.999355801678933,6.767377811803333,1.8309259805571867,58.14743533589732,2.768281520944964,-2.668640325355702,0.8687764304093388,0,0,0,0,1
16965,-122.32,37.53,31.142897273611784,9.93742687051028,7.427695676163839,10.061576778350087,7.514189198276987,2.1594441119177485,58.99880673343492,2.8741014803997076,-2.684960777598003,0.9151392765780749,0,0,0,0,1
16966,-122.31,37.55,21.833262245114646,10.468884401565798,8.459962016083448,10.980973041078851,8.51500558722975,1.622336366334756,57.8833731472052,2.2056009697211274,-1.97753705466298,0.7471032185676352,0,0,0,0,1
16967,-122.31,37.54,38.738278031491454,8.825043500845194,6.712848166113034,8.955128415563594,6.857080679878171,1.687049601990306,59.21588217325307,2.2481607751047306,-2.2106238144402846,0.7934821711341133,0,0,0,0,1
16968,-122.31,37.54,30.37607472302157,9.384002845310196,7.238787978300269,9.68817958414192,7.423648598044872,1.656680286592129,58.943248455675786,2.2260298909973644,-2.2157421308987555,0.7988613119592115,0,0,0,0,1
16969,-122.31,37.54,33.4349433561374,8.610711357906625,6.609419618668531,8.319789381436038,6.654751259446931,1.3265350900881916,57.83774978868122,2.2370346398658456,-2.074968641326714,0.6043450233204898,0,0,0,0,1
16970,-122.3,37.55,28.066618928875407,10.36316383106237,8.102568852107275,11.037721615121717,8.243797038104868,1.626166027014756,57.48221325906031,2.4240486231920793,-2.303054524780885,0.9244506323770025,0,0,0,0,1
16971,-122.31,37.55,35.715103134601705,7.421461385910001,5.75492967542133,7.5820189171019665,5.840942249246923,1.0758452751376577,54.732778053746,1.7582892650334163,-1.70863651974014,0.7424857244782518,0,0,0,0,1
16972,-122.31,37.56,35.715103134601705,9.166904201812248,6.900442997548126,9.348079474982367,7.003803989534591,1.7306565504256377,56.2426625343232,2.5152478290637332,-2.399911993096222,0.8904397415650717,0,0,0,0,1
16973,-122.31,37.56,28.83797942768524,9.203898580832945,6.981965633603929,9.642552583349234,7.107679632088037,1.88527773644552,56.48652327739954,2.417834361338998,-2.3342143450616897,0.9636778036016616,0,0,0,0,1
16974,-122.31,37.56,35.715103134601705,9.259508029025767,6.809576483764347,9.380148785100527,7.022369032725035,1.9177519173799522,57.0184752915792,2.620906962819988,-2.6600249472713235,0.8942442977020585,0,0,0,0,1
16975,-122.31,37.56,31.908291024388724,8.837169440812158,6.939608650563032,9.0665984467357,6.922356026504874,1.3812617712537945,55.57231737511505,2.1750212416483805,-1.9251622876124228,0.8071822629412478,0,0,0,0,1
16976,-122.31,37.57,29.607782990246136,8.928877622555012,6.828194776294776,9.696015029703744,7.081235218091669,1.6319123017313621,54.767293096490725,2.0834444823616916,-2.1873663820888605,1.0030228328080486,0,0,0,0,1
16977,-122.31,37.57,24.964606515078128,9.568222681386017,7.467710950738223,10.077986085767279,7.3390494581996775,1.8384825376471605,54.65482117452323,2.597941149668316,-2.1440003206016893,1.0230193411818487,0,0,0,0,1
16978,-122.3,37.57,28.83797942768524,9.404865148858228,7.031275016937729,10.038391414685337,7.245707778147799,1.9560420977929882,54.64613366820805,2.501763240068525,-2.5337220686920228,1.0590892063563038,0,0,0,1,0
16979,-122.3,37.56,29.607782990246136,9.396398466805465,7.090736371062883,10.195683465665876,7.293063010301742,1.8680714579974897,54.68518697984251,2.422525890776148,-2.436824476440424,1.1000264594886746,0,0,0,0,1
16980,-122.3,37.57,28.83797942768524,9.70701654451472,7.3378026494655835,10.071437367127603,7.372689112944107,1.88527773644552,54.87035448809188,2.7487069310739947,-2.5015636294984227,1.0009035163192284,0,0,0,1,0
16981,-122.29,37.56,27.293653712285593,9.174017457284823,6.712848166113034,9.418437098507273,6.89256742324453,2.0501538915504365,57.359433469794084,2.6910864143714788,-2.6853869169527775,0.9883053195678254,0,0,0,1,0
16982,-122.3,37.56,28.83797942768524,8.867619315838597,6.421250660177118,9.192320694523856,6.533267178756747,2.096094529853242,55.120689607336885,2.787826249785709,-2.693635236155464,1.0967818551371624,0,0,0,0,1
16983,-122.29,37.56,28.83797942768524,8.079829812050166,5.75492967542133,8.241503112308983,5.840942249246923,2.1705625707193863,55.42879202975734,2.6809789987319306,-2.5867868943653947,1.070239455316311,0,0,0,1,0
16984,-122.3,37.56,28.066618928875407,9.326196561882371,7.027226725073349,9.62846787275238,7.090099390028827,2.0908206935573626,54.8146192639037,2.616797843658551,-2.4330809024318736,0.967596017486441,0,0,0,0,1
16986,-122.26,37.55,13.841070387868887,10.708842647821301,8.254900945835494,11.049322494396609,8.431986579928717,2.2050080142596085,60.748489137835364,2.6345139113037392,-2.539807887053678,0.823798846268239,0,0,0,1,0
16988,-122.27,37.55,13.025500801889075,10.781087928391283,8.258574163943507,10.94048939198405,8.344629695729738,2.3952345304594416,57.31586361464842,2.8621650411941264,-2.629749295173047,0.8261106358677732,0,0,0,1,0
16989,-122.26,37.54,13.025500801889075,9.512485392404304,6.952441006092665,9.241507797570538,7.022369032725035,2.5069531460475223,58.632442096942675,3.00013266366715,-2.802236955476211,0.8296948501163055,0,0,0,1,0
16990,-122.27,37.55,12.206213131749509,9.393308544443009,6.717836038796302,9.338825171328839,6.857080679878171,2.6886870832631264,61.86400176588999,3.082108127089822,-2.997090061574125,0.9729629364328406,0,0,0,1,0
16991,-122.28,37.55,13.841070387868887,10.572803926455128,7.871979727864241,11.130930628011127,8.048636919286343,2.246417966325427,58.622420471838325,3.00179536742947,-2.9088653390267383,1.0715327548233713,0,0,0,1,0
16992,-122.27,37.56,13.841070387868887,10.152437758548125,8.314452468498068,10.598731698010493,8.441630507371741,1.9300773128190158,55.53963347570653,1.9059663853816085,-1.7881366765714464,0.618731011231514,0,0,0,1,0
16993,-122.27,37.56,3.718111925486909,10.824350046791997,8.815606409092947,10.907119859031587,8.880949080557656,2.1372234187204513,56.722731419884795,2.191280927844504,-1.960336927873021,0.5034330238514335,0,0,0,1,0
16994,-122.26,37.54,10.555376104597613,8.913262188481895,6.781208382835391,8.030886230606024,6.316363087553761,2.038177172056491,56.932964360556035,3.21809309610134,-2.231485797380251,0.6707729444432724,0,0,0,1,0
16996,-122.26,37.54,3.718111925486909,9.134494265343212,7.170254510898745,9.263265467188393,7.269561749402987,2.4442479885509885,59.954556553492516,2.1031772207231185,-1.9934733309599943,0.6910710685628427,0,0,0,1,0
16997,-122.27,37.54,3.718111925486909,9.528202025186502,7.2839675978135885,9.717413944066651,7.3390494581996775,2.224571729580509,60.60165991020324,2.5411331387653586,-2.340390581352238,0.8621439379801399,0,0,0,1,0
16998,-122.27,37.54,13.025500801889075,10.461666801585322,7.714354784267661,10.841159775270324,7.860303302496601,2.5321533975903434,60.0281008249864,3.1272581120421803,-2.9913487464660102,1.0553227340196978,0,0,0,1,0
17000,-122.26,37.56,18.66786674932074,11.455316413958233,9.014567192094109,12.224034520893117,9.185728323514954,2.1305911707082688,59.125527544546046,2.61148438915862,-2.467379149855918,0.8981457034687608,0,0,0,1,0
17001,-122.26,37.57,18.66786674932074,11.607442001652155,8.910168301394354,12.277263384123343,9.056902389315017,2.3598895393306796,59.540729736692576,3.004814782537897,-2.807459228271819,0.9885890116487661,0,0,0,1,0
17003,-122.29,37.55,21.833262245114646,10.411075514241748,8.361576147554588,11.346606679088996,8.542393483944986,1.761128094925187,54.61133206243857,2.098571602768501,-2.030173165717119,0.8886029858078018,0,0,0,0,1
17004,-122.28,37.54,19.46272313462678,10.885669745285144,9.031717639819734,12.073714511306582,9.148082245617102,1.621541801669058,55.58455536003295,1.942803565983221,-1.7777468810316241,0.8574394777710593,0,0,0,0,1
17005,-122.29,37.54,34.196272856783104,9.616722209778672,7.344401007639475,10.008209284750611,7.534377370814027,1.9200416242411782,55.58455536003295,2.3877426050271477,-2.3725408760942814,0.8796124487869196,0,0,0,0,1
17006,-122.28,37.54,29.607782990246136,8.381315142996105,6.095843872717417,8.312099471323286,6.17925318887594,1.9950904730744448,55.6252761662041,2.6067920507398794,-2.4967973485631982,0.8972076522270733,0,0,0,0,1
17007,-122.29,37.54,31.142897273611784,8.951503772550375,6.732700536591787,9.219518563604977,6.89256742324453,1.9488624207430028,55.783033121566376,2.372285661054241,-2.349758850327186,0.8969753779438557,0,0,0,0,1
17008,-122.29,37.54,32.67229426642248,9.217768348880963,7.019097518727082,9.338825171328839,7.1592753973417365,1.930952514800927,55.137508754699326,2.364228333641156,-2.3007948725198966,0.7934207431365307,0,0,0,0,1
17009,-122.29,37.53,28.066618928875407,9.457721019797512,7.567710701946257,9.900869583760944,7.7085266416838625,1.26123083974115,56.27774223419842,1.952311514320849,-1.8824366694285786,0.7287384988021745,0,0,0,0,1
17010,-122.28,37.53,12.206213131749509,10.977659726129678,8.841363777895701,11.648790868107353,8.917618541235075,1.889159339865831,60.578042719693,2.3389833489630805,-2.1074481336573947,0.8076669925469009,0,0,0,0,1
17011,-122.28,37.53,27.293653712285593,9.41022983550348,7.1591461183405,9.678344231581425,7.327676699921841,1.9811135338838353,56.28941733132111,2.3929716095524753,-2.358907301220452,0.85097283138408,0,0,0,0,1
17012,-122.27,37.53,34.196272856783104,8.592838458118171,6.433362113413295,8.737026673229732,6.695108511109188,1.451202113825115,54.493262300197614,2.157128010014854,-2.294474625214814,0.7870410005651839,0,0,0,0,1
17013,-122.28,37.53,20.255173792692997,10.378021300109163,8.58740634923005,11.179114458378773,8.701273877584564,1.4680641236174177,55.31711716031165,1.8672531196230135,-1.7246230415358328,0.727889927442806,0,0,0,0,1
17014,-122.29,37.52,26.519033079169297,10.5367033148847,8.134624422403634,10.937174702998627,8.36085673748322,2.0453008556355328,59.03139662414699,2.4979757452773934,-2.4815379908895863,0.8154921959376659,0,0,0,0,1
17015,-122.28,37.52,21.833262245114646,10.025064371118413,7.931742570900828,10.223369359010423,7.914092923477068,1.6592195190876182,59.344069593034924,2.418604961875757,-2.106653414299005,0.7556993061783812,0,0,0,0,1
17016,-122.28,37.52,23.402864048983446,9.018476147053073,7.043355362654934,9.126570108277827,7.008465857953993,1.6426326472506287,60.49510885541648,2.30166173080032,-2.014445835530577,0.7837056019606616,0,0,0,0,1
17017,-122.28,37.52,30.37607472302157,9.568222681386017,7.051355737853455,10.134454045777234,7.257679536732315,2.078314504103142,59.34726099402146,2.7184985580730596,-2.730810027065432,1.093790843871394,0,0,0,0,1
17018,-122.29,37.52,30.37607472302157,10.401936483684121,7.80984851098857,10.468812604882096,8.011664301068153,2.4251562537210276,58.98901658563119,2.8064995027313877,-2.763190796462259,0.8092669227851287,0,0,0,0,1
17019,-122.3,37.52,30.37607472302157,9.923002887460555,7.166560709727345,9.725142003575822,7.342822419720808,2.109972735938905,59.94533965812572,3.122099860495581,-3.0655288746280585,0.8634529573025677,0,0,0,0,1
17020,-122.3,37.51,28.066618928875407,9.934109550792266,7.367274368922038,10.016635853172636,7.376383459662042,2.067572191038869,59.125527544546046,3.085264875324996,-2.770225151865653,0.9746895384293762,0,0,0,0,1
17021,-122.3,37.52,25.7427031414777,9.636120162766005,7.010924411421162,9.473496251161762,7.129383037885251,2.6850618864583455,58.83813217667958,3.0198924477031763,-2.8901177687817667,0.8739152952627252,0,0,0,0,1
17022,-122.31,37.52,19.46272313462678,9.656601558598723,6.960935685893363,9.676371652501526,7.180286342466464,2.610481725198587,60.512916387219214,2.970282013777588,-2.999042720654509,0.9365294607545241,0,0,0,0,1
17023,-122.32,37.52,21.045321857171547,10.512714437783194,7.780318749196242,10.672165482518432,7.916736483846722,2.756674545165335,60.01280699904585,3.116233483622694,-2.9630361650464336,0.9521102470729523,0,0,0,0,1
17025,-122.27,37.52,28.066618928875407,8.467194020849671,6.598670430701526,8.509895980378337,6.576884463199614,1.5257341951000705,57.37030660439802,2.1499273396784364,-1.9091806062038836,0.7486212642744938,0,0,0,0,1
17026,-122.27,37.51,28.83797942768524,8.896433159486444,6.396725237633672,8.774031347666524,6.595205799318672,2.1895816032671394,59.877585922468334,2.7345117209199374,-2.773464735965386,0.8657943493018788,0,0,0,0,1
17027,-122.29,37.51,28.066618928875407,10.067439709927461,7.593133760893217,10.355302527340845,7.7500160913238,2.2408674988819346,60.23163976482273,2.7104113937216243,-2.6215775755895785,0.9093019945432727,0,0,0,0,1
17028,-122.26,37.52,27.293653712285593,7.353364708077437,5.665653665168481,7.501618461170028,6.010725169402799,1.2846960646978687,53.997570402377406,1.4642017508861866,-1.7396344341160963,0.5901295027714742,0,0,0,0,1
17029,-122.26,37.51,36.472665167173965,7.8206908772066175,5.838966415183503,7.824515150586802,5.810665652869369,2.038645567711566,54.07910903306478,2.342176064641084,-2.10415922911466,0.885509304692684,0,0,0,0,1
17030,-122.25,37.51,35.715103134601705,8.378368631505042,6.049554211836195,8.464051484772135,6.202983642351489,1.8991247597713012,55.42879202975734,2.5659613680867532,-2.5626777323821575,0.9560555737194818,0,0,0,0,1
17032,-122.27,37.51,31.142897273611784,10.494690405756648,8.215811572563803,10.83190709847924,8.340548123935895,1.7983187645243517,58.257288102726044,2.4690853852982393,-2.3184290746761826,0.781122720832614,0,0,0,0,1
17034,-122.26,37.5,19.46272313462678,9.642755466121033,7.564859988399248,9.409491197744659,7.717507018659514,1.4929980304654549,57.43538399178053,2.1756638345505515,-2.1097870979551767,0.48896232901076114,0,0,0,0,1
17036,-122.25,37.5,35.715103134601705,9.27623531814792,6.965165167794122,9.197292517988595,7.072320908128515,1.9320022173107265,57.561138960964215,2.571128029353434,-2.454529925913729,0.7787965530718752,0,0,0,0,1
17037,-122.25,37.49,34.196272856783104,9.83013706259506,7.467710950738223,10.12967144313621,7.574009241347736,1.7072561497097587,57.7248683523755,2.6286043883574037,-2.481798241691671,0.9108560582816523,0,0,0,0,1
17038,-122.25,37.49,31.908291024388724,9.88922199701737,7.595932971319575,10.016635853172636,7.726437929207875,1.838329257057005,59.270488977170125,2.4934970541106636,-2.380849005565837,0.7713740824564255,0,0,0,0,1
17039,-122.25,37.49,34.95631566651123,10.653884928716069,8.118677733561151,10.884594078098647,8.286556353269408,2.251163066846483,59.24481518201538,2.7649663334883767,-2.658373939297072,0.8347569769567222,0,0,0,0,1
17040,-122.26,37.5,34.95631566651123,11.386964807834213,8.752073010849438,11.824080203534985,8.942111198805817,2.1197418348326957,58.59231699647159,2.857134486194069,-2.7378367377251065,0.8672292262583697,0,0,0,0,1
17041,-122.28,37.51,26.519033079169297,10.757686358658521,7.334492795781486,11.089978622407607,8.332354852837685,2.2423557694457656,59.57222181479841,2.8465259236914955,-2.2722362736808486,0.8971307723022578,0,0,0,0,1
17042,-122.28,37.5,26.519033079169297,11.27060840300849,8.561800808918045,11.729114387535454,8.69962490785268,2.556538779567569,60.378876950928266,3.0460907455996002,-2.8538968449880877,0.9606661553217172,0,0,0,0,1
17044,-122.28,37.49,23.402864048983446,10.553520735807998,7.885974495722225,10.705536587951226,8.041308619329854,2.4326748769050717,61.135543918512795,2.9842769820894275,-2.860744735913127,0.8960840555719168,0,0,0,0,1
17046,-122.26,37.48,27.293653712285593,10.665661847089112,7.991489008875164,10.9015096285406,8.14795017004935,2.113579038212637,60.966262092383275,2.9881298083455277,-2.8597456845858056,0.920179151229353,0,0,0,0,1
17048,-122.27,37.47,34.95631566651123,10.058231167814801,7.455508856749923,10.145572428753571,7.625379631063169,2.3856607940535732,62.20441796107306,2.8836271741943285,-2.8120485371907153,0.8882766816683055,0,0,0,0,1
17051,-122.24,37.47,32.67229426642248,8.640881100770997,6.260797335840595,8.2810358684023,6.130644175208603,1.9772473952724485,56.413392231124874,3.090347190000774,-2.61488530618588,0.9120143128265977,0,0,0,0,1
17052,-122.25,37.48,29.607782990246136,10.28993220658295,7.724686463529678,10.735994471639826,7.994121456318735,1.9713191004198543,60.64584911958643,2.6720816230821085,-2.7340885191874413,0.9358696689100349,0,0,0,0,1
17053,-122.24,37.47,31.908291024388724,8.99679706955496,6.656852554038645,9.034597852077706,6.87238815713645,2.246813829049578,56.20750088866113,2.4648252496794516,-2.520879689842575,0.8221480948286305,0,0,0,0,1
17055,-122.25,37.47,28.066618928875407,10.138817412023192,7.579061371913015,10.265745888310143,7.656675339032834,2.1920763595756063,58.871056676104814,2.9558915405227526,-2.7400691739354315,0.9234235611088846,0,0,0,0,1
17057,-122.24,37.48,35.715103134601705,10.545133216600526,8.02159879137974,10.806262586413242,8.1387452391875,1.916370865898902,58.16120950239639,2.8255054423984762,-2.6509889998655907,0.8844834729146955,0,0,0,0,1
17058,-122.24,37.48,31.908291024388724,10.667794237487403,8.605239301472169,11.191002050689615,8.740374684871353,1.4634197808658729,58.154323947094994,2.171493817224009,-2.0329681524039795,0.7109210119345675,0,0,0,0,1
17059,-122.24,37.48,37.22903032354243,9.71779912434633,7.238787978300269,9.755775217202022,7.387415505231402,2.269198466699353,58.181847863323405,2.7423529754342315,-2.659963865873159,0.8512390272029241,0,0,0,0,1
17060,-122.24,37.49,24.184681972588397,10.024017014809216,7.77783256213552,10.074714216491683,7.958462800393732,1.542544007345548,60.26782296207763,2.356833517797833,-2.307060765011259,0.6615484330224972,0,0,0,0,1
17061,-122.24,37.49,30.37607472302157,10.537087417927491,8.48722567314054,11.622750194885036,8.618519746547024,1.5861186176769428,54.41401625832018,2.1606647783220314,-2.024093878098848,0.9613790083083269,0,0,0,0,1
17062,-122.21,37.48,31.142897273611784,9.0272598157797,6.981965633603929,10.095893054298458,7.245707778147799,1.1829503093809077,53.57816558244503,1.9961782302987192,-2.1060995466748307,1.0839804448959702,0,0,0,1,0
17065,-122.22,37.48,37.22903032354243,9.808162851852215,8.196854433036732,12.031503316323747,8.263175114818297,1.1639168446086943,52.725560420416464,1.709835096802564,-1.542920279260457,1.3123237049462164,0,0,0,0,1
17069,-122.25,37.53,13.025500801889075,10.656747552653112,7.951911158089374,10.752870209557814,8.031486471504882,2.6001249507099327,60.11347692475939,3.155475084551651,-2.9065298621668765,0.922047055100568,0,0,0,1,0
17071,-122.25,37.52,11.38294044793899,8.964722647195119,6.761993478359835,9.484336036999702,6.897571773262488,1.7513169430550686,58.29487136059469,2.3835714631625278,-2.326004800133979,1.0151326108004382,0,0,0,1,0
17072,-122.21,37.52,14.653156284114036,10.027157077047047,8.479254862839353,10.706762961716372,8.51500558722975,1.1338893180871978,42.72127920180907,1.6751362914203463,-1.4675799904415354,0.6250834623125393,0,0,0,1,0
17077,-122.2,37.48,32.67229426642248,7.945055119099469,5.8923795333514075,8.932649344150917,5.850899001370621,1.9937651250685502,52.927636536786096,2.4629274395830634,-2.194521277758738,1.3780622272706324,0,0,0,1,0
17078,-122.2,37.48,24.184681972588397,8.624611753869866,6.593266549410735,8.810369475928413,6.631207984759142,1.4292448024188393,54.32101568315416,2.289163366729687,-2.1145262024668328,0.8613076079592894,0,0,0,1,0
17079,-122.19,37.48,35.715103134601705,8.218454628523148,5.977226875212478,8.42077277722675,6.147021685130503,1.7226069494509577,54.47568916571413,2.416510404279383,-2.445780606900459,0.9694378183583612,0,0,0,1,0
